G6V,56900
L8J,314850
L6A,1233600
G7X,106800
T8L,970300
A1C,35300
V5L,609000
V8N,377000
V7N,378400
R0K,825700
K2H,409159
J0C,61800
M5V,690750
T6E,437600
T4P,616700
T4A,509800
V5R,153800
T1G,371600
V4K,830800
Y1A,942300
H4J,113000
V2K,789300
E2E,407600
K6K,44100
T9J,107700
T2Z,1164500
N2P,308300
V6C,105900
T8W,1105900
V9G,887900
T2G,329250
V2P,899900
V1W,1470811
V6E,1180500
T2T,484700
P0M,589900
P0H,761300
N2H,346200
M2L,187500
M2K,214900
L7L,483200
K8N,376950
M6G,566900
C1C,168600
V3Z,1063900
T9E,1128150
J0H,227500
N3Y,495800
J0B,418300
H8N,211700
N0L,1160100
T7N,84600
N2M,357100
L5B,430000
V8Y,822800
B4E,103000
T6R,919400
T0M,3253870
L5A,562900
J1H,213900
L3X,730400
E5N,112900
N9Y,1056600
K1J,155400
N0B,2334200
T5T,1519400
T8V,1133200
V1X,918500
V1M,11452900
L8G,310700
T8H,657200
K1C,312300
N2J,1084450
M6N,444800
L7P,830600
V2Y,1091500
S0G,2184200
R2W,103700
T2E,875400
V0J,2731200
M1E,230250
K2J,741600
V0E,3164200
M1W,1114600
L2M,427600
J0N,206400
K0M,1523400
T4X,714900
V0B,1570000
M4P,327700
L4H,834500
M6S,815400
M6H,485800
T0E,1595800
J2M,79500
V2R,2839400
T0L,3287400
G1S,77460
M1P,176900
G0R,236500
K2A,373500
R5H,87800
T9N,431300
K2G,703500
S4R,206900
T0J,1852730
P0J,413600
J4S,18800
S0K,2898570
T5X,306900
N2E,308400
H2H,49800
K1L,67400
V9R,1002450
V0N,1930750
T3H,2907100
B0J,516250
N0J,2250600
T2K,3361200
M5M,590900
J9J,358800
N0R,1244300
P7C,200000
S7S,148900
R6W,612300
V0G,1319100
L0L,1017700
T3A,1353200
L2H,314100
L4E,942500
J8M,249500
V8S,242000
S4N,181100
K0K,2498450
L1W,205400
J0X,702225
J5A,190100
T0H,3584400
V5B,163000
V0C,1400000
L2A,270900
N4N,190700
K1W,143900
L0M,675800
L4M,721900
L9W,596150
L1E,495700
S0E,1069000
J3R,71700
B3R,32600
P0T,790300
N4W,365300
T7X,1096100
V2X,750800
G6K,27600
L9P,409700
S6H,786100
T8A,991900
R3X,354000
V6K,808900
H7T,193100
L1T,460100
L3Z,538100
M1L,144500
T6W,785650
L9G,711000
V3K,485650
L4N,1073600
V5V,3306700
V7M,285850
K0L,1386700
G5M,28500
L3B,305600
P6A,744700
K9A,504600
L1G,861600
T4J,720600
K4P,228000
S0L,872900
T1J,542000
G1K,75800
T3K,969300
B3M,300700
P3E,759800
T3C,829900
K6V,271500
L9C,401300
H4R,301800
H7L,139200
T0B,3053000
T2N,987950
J0R,332200
L7N,203900
L1N,542000
T9M,740300
N0A,1430250
V2W,643800
V4V,709800
T3G,1281200
V3A,1313300
S0H,1352300
T3Z,1692900
L6R,114500
V7Z,264800
V0A,413700
T2W,734200
L2R,540300
L4R,224500
G0S,325500
S3N,556000
V2N,855800
L0G,1108000
V9C,907175
T5Y,295000
L0R,2910450
L3Y,757100
N2T,216200
V4T,900500
K0A,3299500
H3T,102200
S9H,1816700
T3M,1127500
V6V,117800
N7A,219300
V6Z,383100
N7G,681800
V4P,199300
L1C,835550
M1C,316110
R1C,72000
M3J,165144
V1G,907300
G1X,117700
G0L,90550
S4V,355400
H9G,174900
K0G,1085601
M4W,393100
N5A,682030
R7A,256000
T1M,250000
N7S,356350
V1V,662500
L1H,843000
V2L,123400
L0K,5310000
V1N,492700
V8A,698500
J1X,317600
A0A,137700
R5G,947100
S6V,362300
H4V,118500
T6B,132800
T9K,1561000
L9H,644200
L1R,467000
V2V,1011500
T2X,1424750
N8N,461300
R0J,397000
K2L,201500
L6B,79200
V9W,905100
N2Z,494300
L9A,129100
N0E,1079400
B2X,107800
K9J,674400
R0H,470600
V3J,476700
H7W,500400
T9H,719800
K2W,116400
N5X,319800
S0N,870800
E5C,39500
T2C,1026500
M9W,998910
L9N,510900
L6Y,423100
P1H,1856700
L4C,1517950
J7W,272750
L1L,109300
H4S,21000
M4L,252500
S0A,1058200
L2J,259400
A1A,86950
K8A,241400
K1N,278900
V4W,703250
P1A,362050
V2T,731900
N2V,278300
M5G,66400
V6X,165900
P7B,767600
P5E,103300
V9K,601150
V2A,801700
V5C,710300
E2M,90550
T7Z,651850
L7R,359900
H1R,86200
T3E,1101950
T2V,898800
V9T,1197000
R0A,1420825
N3R,498900
P6C,177800
T8N,1372400
N1R,716300
B2G,52400
K7V,184400
L5N,713800
V5H,463500
L7E,535400
T1S,2706425
S4T,305100
V1H,1136700
L6P,139100
J7E,146000
L9Y,428700
T4C,1564633
L9T,903000
V0H,1877600
X1A,469625
V3S,1037125
L2P,149800
M1G,87800
V3V,173500
N1H,599800
H7M,143800
H1S,50500
L9L,320700
V8C,218800
V9Z,580350
N4T,126200
P7K,124700
T2J,1205500
S7V,484600
L4J,1323300
V9A,544900
V1C,626900
V3N,468700
B3Z,194100
V4X,711750
L2S,168900
T2Y,1338900
V3E,706500
V9P,982000
L4X,435300
T6L,372800
V7S,124300
N5V,381000
L6X,276600
M6J,137700
V6P,415300
M6C,128300
L7K,369100
L8V,95600
J4L,76000
L0B,383400
M9C,838100
T5N,276100
E3Y,124800
V1S,165000
K0J,803000
T0A,1071300
A2H,160100
V1J,4646300
P0R,614900
N7T,326300
T0C,2680600
L6M,1078200
G1C,119200
J4B,174200
V9L,1020100
J4R,28600
E2J,135500
L5J,441400
L4K,490100
M3H,443002
L1S,308900
N0M,1575600
T4H,586650
B0P,447750
R3J,336600
N8A,203100
L6V,53500
V3C,459100
M4A,156750
J0A,195900
L5G,448000
G5Y,89600
K7C,452700
R0G,2284500
K1B,212000
M2R,805700
V1Y,1309900
J0P,527800
V8X,255400
T4B,1274200
B0T,92600
N5Y,215666
V9E,329300
N0P,1793300
L8M,104600
H9R,489000
H7N,275500
V7W,519600
R2Y,111800
J4Y,224200
V9S,490700
S0P,131100
J4T,21500
L3K,144300
L5W,124700
V4A,878269
R1N,307500
M4K,535400
J0K,514900
H3W,153850
G3C,108900
G8G,13800
T6T,158200
M1B,194500
J7V,362800
L1J,365550
H1W,156600
L3R,842100
S4L,700700
E5P,58800
S7L,362800
H3Z,251300
V4E,173000
V2S,1751600
L4W,792200
V6B,949200
T2R,1666400
G0X,213400
L8P,257800
L6H,935250
T6G,51300
V3R,376900
J9H,504600
N0H,1189800
J3E,96000
V9N,1404600
T5R,174000
E3A,236500
K4K,244400
V5P,56100
T2H,421100
B0K,614200
L8T,107700
N0G,2523100
L6J,1082800
J9A,112400
V2Z,1460400
B4N,150700
V3B,439600
P2A,399700
J1R,31500
T1W,511300
R2C,143900
V6R,260100
L1Z,161300
T4N,875500
V8L,490600
L3P,376200
N4B,822700
M4M,157700
N8W,237450
H2L,105200
M6L,92800
V9Y,959500
G0V,97400
H9P,63200
B0E,417400
N9J,719800
T9V,1372600
H2S,278100
L6Z,408400
V9M,426800
R5J,92933
S0M,904500
T6J,517750
T2S,844500
N2A,566600
K7N,58300
P7E,141000
M9R,256000
H1G,73900
G7H,76400
N5Z,307800
S0C,1201200
T8X,964100
L7M,720960
M6B,216720
K8V,553300
N3B,284900
M8W,321400
J8X,53400
J0J,370400
L8E,479300
M8Z,381200
T9A,137400
H4W,135450
G1E,88100
J7K,84400
J1N,132200
T6H,732350
C1A,117700
V3M,740000
N4S,438700
G0N,52100
V3L,433300
K1S,385300
M4J,319600
T5H,169800
K1A,173100
B0S,439710
L9K,133100
V8K,824000
V0R,2057522
T1K,992300
N9V,311800
K2V,104700
T5C,50700
X0E,241400
T0G,1574100
N5H,360000
L6S,553700
M5A,244300
T1R,419200
L7C,304100
K1E,236500
P8N,167200
H1V,141200
V1P,412400
K0B,356400
J0E,390900
H1Y,63000
M2J,533700
L4Z,321709
T7P,222500
J5Y,43050
E3C,74200
L8K,326300
H1E,134200
N4K,329800
P5N,110900
R4H,209600
J0G,49400
L8S,247181
B0N,466850
A1L,217700
S7M,147900
C0A,642400
P0V,131400
P0W,247300
V6J,408450
E4R,41400
R2J,306300
N6H,491410
N3L,504050
E2V,182700
S7N,471200
M1T,184400
M9P,208000
L7S,177100
J2K,160000
E8K,32500
R0C,669450
J4V,84100
L0S,1361100
K1Z,684300
J8N,161600
B3T,131400
M2P,121000
N2G,400900
T4E,346300
P1B,389500
L8H,270700
K6J,159100
V5K,245200
V1T,817200
N3W,228100
N5C,179900
S7T,225000
L5C,326100
T3R,978900
V1L,975900
M4S,258500
J6W,15100
K2M,496400
J0L,394250
H1T,298000
K2P,603600
T3B,686150
E8G,20500
J7L,63000
T4R,681100
V8T,256775
H1Z,81800
L7G,923400
P1L,295825
L0A,341800
G1H,67950
V8R,376800
M1H,60600
T3L,759610
L6W,121500
L5L,747925
S4A,597100
N5P,302100
V8V,336000
K4B,43000
K7H,306800
H4A,306000
B3H,208900
L6L,1221650
J2B,296600
N2C,162900
M5E,220100
J3L,263900
V7R,187200
V9B,961300
T9S,362100
R3N,246700
N6L,50400
H3M,123700
S6J,46500
E4H,94500
E3N,91700
K4M,512850
T7Y,711200
S4H,545500
H3X,222800
V7E,814522
T2M,706100
N5W,243600
R0M,478000
K8B,9700
E2N,21500
L9S,527500
N4L,97400
T8G,86500
J2Y,132300
H4T,189000
G9N,44900
V3G,1043525
T7A,615400
H3G,38900
T9W,222000
L0C,5059500
K8H,354187
M5J,185620
H4N,85500
J7X,12600
Y0B,322100
H9A,98600
M5T,133800
G2L,49200
T0K,1541750
T4T,2056900
J2G,34600
M9M,137100
N2N,452600
V4N,1052950
K4A,551330
V2C,682100
H2V,253400
S7K,867900
T4V,625500
N9E,525800
S9V,373700
N8H,714100
L3T,673200
V2B,630700
G2B,39600
T4S,1087600
K7K,316600
V8G,588300
R3B,171200
H9S,425700
J5R,188150
T6M,808400
T9C,265100
T4L,865800
E3B,228000
H7X,258700
M2N,898869
P0A,340900
T1V,639400
M5P,256150
T3N,82000
J8Z,112400
H1C,37200
T1X,456300
J8Y,126000
T6X,205500
T4G,512600
G0A,407400
S7J,347150
V8B,424588
V6G,551300
B4G,68600
M4T,90800
E5K,85000
C0B,272600
G6H,11100
N1S,308400
L3V,618550
L4G,1002750
R2E,192600
P2N,111900
P9N,245800
P7G,253300
N3T,597600
G1G,40500
N9G,505200
R3T,520000
N4V,159300
B2W,227600
V5T,339000
M1N,234100
L5M,621400
H7E,199700
J6S,56800
S4S,301400
G7K,8400
P0K,206000
R3P,400300
V4C,268200
J2H,99900
L8L,219600
T2A,515650
J0Z,212600
N1E,462000
K6H,197900
R0L,843300
M2M,360000
K9H,261100
M4E,1190200
V5Y,603400
V7A,216550
N6C,276300
L7B,1309900
L5H,540400
L5V,240000
J9X,37525
E2L,57000
H4B,115900
K0C,994800
M8Y,298300
V7J,102000
J2L,54300
L4S,479500
G8Y,134100
B0C,16250
E4S,83300
K2S,1063400
R2R,97800
K7R,98400
L2N,464700
T6N,21000
J5C,102100
L9Z,302300
L1K,255800
H3L,65600
M5R,905300
V2J,853000
T7V,248900
R2M,321100
L3M,981700
H4E,160900
V1R,275000
M6M,214300
K1V,676910
P0B,838500
V8Z,478800
P0N,138000
V5S,212600
G1R,67300
J8B,191850
B4B,184900
J8P,131100
T1P,485100
J3B,212000
H4C,75900
H7P,265750
H3K,76720
L3C,372100
T3J,118650
J7N,107500
J0S,152100
L4T,85200
T5S,254000
R2K,212800
N1L,149700
T1Y,314500
V1B,937500
N6M,37400
M4X,89300
R3E,36100
H4H,93200
N0N,946200
N2L,517900
N5R,261900
A5A,109400
M3K,105900
J1L,109700
L2G,222600
T5A,310200
A0B,22300
N3S,288900
V6N,94800
K2C,782700
L1V,594000
P0X,182700
J6R,158500
G2G,44500
P0L,182300
G6G,31900
E4P,87350
E4B,5300
L1A,344200
M1R,334500
E6B,76000
V0X,630800
C1E,41600
H1J,17800
J0V,206400
J7P,70900
T2P,843600
B1P,41800
J8L,142100
T1B,1157000
J0T,541400
T4M,246100
K0H,606300
N8T,181400
N0K,619500
P0C,40800
V1E,517400
P3B,168200
T9G,120800
L6E,142650
K7P,184300
N6J,190450
H3R,37800
M3L,131000
V0K,1304550
M6E,230900
L6K,276300
K1G,297300
R3C,131600
N6G,3566100
E2G,44200
N2K,662600
M4N,264000
N1A,489500
V5M,112600
V2M,527600
V7V,479900
V0M,680900
N3C,534800
G6B,33800
V7L,391800
K7G,204200
L4A,730535
N2B,345550
J8T,246100
J2C,21950
K7S,309200
V7K,248050
H4K,86900
N1T,295400
T7S,384300
V1Z,1339400
G0C,187500
B4P,125900
J6T,64200
H7A,138100
T6A,129800
H2B,55500
H4G,181300
N6E,227000
G0J,87700
P0S,385400
E1C,106100
H9H,407450
J7Y,83500
N8X,230600
T1Z,35100
M4R,76400
K2B,767400
H1X,65900
T6V,66200
M6P,594600
L1B,189800
V5W,165000
V6Y,166600
L9V,255000
M6K,861400
E3V,62000
H9B,185100
B1C,4400
J9B,200639
V9J,777200
J6E,91200
T1A,837200
L6C,257900
G7A,186900
J9P,103000
E7P,307500
T5E,318400
M9B,911200
B9A,28200
J7T,311800
E1H,17400
M5N,187635
V1A,352400
P0P,452100
M3B,203000
E4J,47500
E2K,135200
K1K,186950
T5K,270600
M4G,396600
T2L,106900
M1K,447800
V6M,319200
V7G,336000
B3B,11000
H7C,19100
M8V,438700
N3H,509050
T3P,405400
V8P,943200
M8X,207900
N9K,7300
N2R,166000
N5L,140900
G3B,83600
H8S,100900
N3P,80500
V5Z,728150
K9K,137900
V5A,386200
V6H,288100
T5B,51400
G3L,73400
B3N,55800
L7J,373500
L7A,342900
E1E,107300
A2V,51300
L4P,398200
E1A,189400
V9H,130100
R2G,439309
V3X,161600
J3G,127100
L2E,125500
V3H,681100
M5S,193400
G9R,34700
M3C,107200
P3N,224500
L4L,781800
M5B,160300
S0V,52500
J6Y,156600
V4B,434640
M9N,203300
G6Z,58400
N8S,430600
M4Y,264700
H3H,42300
J6X,37500
N7W,60500
G9X,35400
P1P,244700
R7B,85500
S0J,817000
T1H,431000
V5G,124600
H3E,146200
V8E,200400
E3E,56725
H1L,132500
M3M,79500
H7R,232300
M6R,267400
T5L,148100
M9L,92300
N4G,373900
T8S,251100
V0L,129150
H8P,182800
N7V,281148
N6K,553300
L3S,121000
B2Y,76500
S7W,156500
V3W,281500
N1M,210000
K7L,175700
V6S,164800
E4Z,40600
K6A,38400
G9H,45200
E5L,40700
S4X,156300
L9M,239100
L7T,352700
A0C,5500
P0G,139300
T5M,169700
N0C,1017300
M3A,265400
N7L,388200
H9E,38900
R3G,138825
H9J,243800
K1T,302200
V8M,514300
B2H,65300
V9V,187100
R3Y,117600
B0W,197200
R3V,79700
J5M,38000
L8N,118200
T7E,633159
R0E,736300
L4B,368400
J6J,240300
J1G,81500
H3C,153050
H2Y,62600
V7P,224400
H7K,181800
K2K,1098800
J8V,395500
E1B,236900
B3P,48500
J7C,200100
S7H,549600
B0H,64200
V7C,252650
H9C,49000
H8Z,73700
V5N,408800
K1Y,237900
K8R,14300
L9X,224200
B0M,173600
K2E,191600
K0E,605100
T5W,331600
N7M,356600
E1G,263500
J4J,188700
R1A,266800
C1N,137500
G7J,34500
H1H,155500
B4A,152200
V7H,132600
V4Z,269755
R3M,162400
G3E,44100
T8T,472011
R3R,224000
H1B,20700
L8B,666700
P9A,227200
R2L,32100
L2V,381850
J7H,37700
K1R,255350
E4V,23000
K9V,307050
L5R,193150
H4M,62300
G1V,75600
P3A,305300
R6T,39700
H2C,152900
P7A,828400
R7C,11000
M5C,99300
N1G,730100
V3Y,491200
L9R,352200
V4S,262300
V0P,452800
N6P,315000
B2N,72600
N8R,153800
J0Y,62800
V2U,3800
L5K,101300
V2H,277300
J3N,64100
M4V,306200
G6E,29100
G8P,11100
J2S,92500
G6Y,42000
T5Z,323000
L9B,425150
H2K,53600
M2H,83820
L6G,20400
P2B,45700
R6P,127100
L5E,284650
T2B,245100
E7L,140700
V6A,368900
J2W,50500
G0M,201100
N9B,96600
M4B,106400
B3A,85700
R5A,81100
B2A,55900
N8M,234600
T1C,227400
G0Z,100300
S9X,223800
B2V,57000
N6A,91700
R2V,107600
K2T,133700
E6L,113400
E1W,65100
J7B,106400
L2T,140500
K1H,330700
T5J,33400
B0V,94700
P4N,791600
R5K,182050
G3A,27500
N3A,478800
E4A,50300
L0E,2375500
B4V,164000
N4X,823500
S9A,107500
V4R,485800
K1M,111700
E4L,116800
J4Z,375300
B2T,403100
H7V,98600
R8A,187800
K4R,90300
J7A,118400
H8R,80000
L1X,99200
L5T,97800
R3W,137177
J3M,32000
E7H,29800
P3P,214900
G4T,1421700
M1M,332000
V2E,157900
J3X,113900
A1N,198800
J4N,69600
J5B,40650
G0Y,39100
J0W,62300
M4C,285900
L0J,284200
M1V,62000
G3H,137600
B3L,98100
N9A,145700
P3L,187100
V8J,273000
V2G,446800
K9S,11400
L1M,379700
G0G,83100
P7L,66500
J2J,113600
V3T,239100
E4N,21300
B6L,36800
V1K,152300
B3V,23400
J9T,27000
L6T,65600
P4R,62800
J2N,500
E6K,127900
T6C,186500
H2P,73600
J3H,167000
H9W,162900
B1A,39800
J2T,15000
A0G,122000
G5Z,48900
N9H,90300
G7P,39200
T8B,408500
H8T,116200
K9L,78900
B2S,73400
T5G,123100
B3J,141300
K7M,353100
V6L,549300
A0K,72900
G3K,131800
T8C,166530
E2S,75500
P1C,79600
A1K,134000
G8L,12800
H1N,223200
J7Z,78750
N1K,35300
B3E,59200
R2N,315300
T6K,250000
A0J,61200
J3Y,201800
E1X,37000
H2J,271200
J4H,163300
J6K,71800
R3L,121350
H9X,597600
X0B,11000
H2W,139000
G1Y,61000
P5A,144500
T8E,353050
R3K,249500
G3G,38700
L1P,149100
K7A,293900
H4L,126600
L4Y,264000
J7R,108150
H4P,151700
J4M,48800
E1J,15400
J5K,158700
H2R,92100
A1E,194000
V9X,346600
K1P,113600
E1V,156900
G9P,9300
J1E,73100
H2X,424600
V5J,215900
L8W,228100
E7N,92400
J1C,67900
T5P,182000
K4C,116600
N4Z,90600
R6M,320800
T8R,178400
M9A,549500
E4K,35700
H7Y,119900
G9A,66900
J1M,62300
J1Z,18800
J7G,79800
V4M,338700
J8E,141500
V7B,25000
H1M,54200
G5B,63300
V5X,45600
J4W,139200
A0P,71700
M5X,9100
C1B,111300
G2M,12800
J8H,86100
H1K,157600
A1M,36400
M1S,124500
B1H,10500
M3N,37700
J5L,162100
H0H,102600
E3G,117200
L0P,175300
A1Y,28200
G2K,64100
N8P,191000
J9Y,5500
J1K,104000
J6N,19300
A1X,72200
H2A,26400
M6A,65500
N8Y,650300
G2E,33000
P6B,110100
P3C,91400
V5E,249900
J5J,251600
T1L,98000
J7J,140000
J4K,45400
R5R,130200
G8W,37400
M4H,12900
J8G,48100
K2R,27300
E5B,64900
P3Y,70800
G8V,61400
R2P,84500
H1A,57050
J1J,267700
G9B,70300
J3V,61800
E4X,10500
J8R,150000
B5A,76100
G0K,23300
H1P,72100
E3Z,52800
R8N,87600
B4H,29200
G4X,27500
G1T,42100
H2T,119100
J1S,44400
G1M,36900
G6W,30300
E4E,7751400
G9C,42000
V8W,109500
R5P,10500
V0T,110120
T0P,171400
B1S,52201
M5W,21000
H4X,30800
S4W,217800
G4W,39000
L9E,130900
H2Z,4800
V6W,46500
H7S,28600
G6L,38300
E5T,73600
G1P,54600
H3Y,183200
G6X,46800
J2X,199400
G3S,6600
T9X,233000
A1B,304400
G5X,13700
J4G,192700
E7E,25400
G5L,91500
G4R,98628
H2E,28400
J5T,9900
G0W,25700
H2M,121700
T3S,29500
R7N,113400
K1X,24000
X0A,61800
R0B,77700
J1A,42200
R2X,45800
H3N,70800
B3K,57700
G0H,73800
E7M,27000
S7B,11000
G3N,36200
P7J,85800
G7B,52400
R9A,26400
G1B,46500
R2H,217700
M5Y,51000
E7A,16100
E4Y,39000
G1J,39600
J0M,20600
G8B,69300
V7Y,8800
H7G,48600
G1Q,2700
J4X,64400
S7R,85400
E9G,29200
G8J,49400
J2E,7000
L5P,1600
L0N,161300
R5N,73300
A0N,145700
A0E,49300
E9A,40500
H7H,19300
N6B,120400
B2Z,57600
J6Z,274200
V4L,126100
G5R,12600
R3S,52500
K8P,389600
G6T,44200
V6T,166000
A0M,6500
E6G,9500
M9V,91300
B4C,76100
L8R,26300
L8A,7900
G2A,24150
B0R,18200
G6P,74800
G8K,4200
B1V,11400
E5A,16000
G6S,7600
H8Y,64845
E2A,17500
G5N,5900
P8T,122000
G2N,13600
J5N,17600
R4A,281100
V4G,15500
B1G,4400
S4P,163100
G8Z,2200
J3P,40600
N3G,41000
N1P,80100
E3L,43400
G8T,25800
P0E,92500
S4Z,11000
R5T,10800
P3G,152000
V7T,148500
A8A,137800
H3S,155700
A2N,52900
J7M,37000
E8L,7700
G7S,56200
A1V,7700
E5S,21300
E8C,11654
H3P,42800
G5C,20500
B1X,26400
B1K,32500
M1X,19500
E7G,230800
J2R,26000
L2K,21000
R4J,16500
S2V,52900
G4Z,13400
H7B,147100
A1W,17900
J6V,40000
M1J,149600
B4R,7700
G3J,70700
G5V,64100
L0H,8700
B1Y,64500
S4Y,156300
E9C,8200
G5A,9400
G1N,41000
B3G,48900
G7N,13135
J8A,15200
N3M,5100
G2C,13600
E6J,8300
G0T,12400
E5R,42100
H2G,55911
E4T,16600
E7K,12100
M0B,5300
J3A,45300
Y0A,47400
R3A,5500
N1C,44100
E4C,53700
G7G,39780
J5W,51200
G8N,4200
B1T,1000
H7J,2800
G4A,42300
N9C,37500
J6A,55000
B1L,32400
R5M,82500
S7C,84300
E8E,31300
R3H,78700
A1S,5500
B3S,27100
G3M,4200
E4G,65200
E6H,5200
E6C,16300
N8V,82500
S6X,19400
A0L,88000
H3B,127500
H7Z,2200
J5X,17700
J9E,7900
N7X,11000
L2W,12000
P4P,17300
A1H,2200
A0R,8800
A1G,5800
B0L,7200
E5H,10500
J8C,17800
A2A,39000
L9J,8300
G6C,19800
J3T,13100
L7H,3300
T5V,16500
R4K,13100
E9E,25800
A2B,16500
T9F,5100
H0A,1700
E2H,74700
E5J,5000
H3J,7777
L4V,3900
E6E,11000
J3Z,26700
G1L,28100
J1T,3900
E1N,44200
G8C,5300
J5Z,24210
E8S,10300
N3E,14400
G0E,1100
T6S,26300
B8V,1100
K9P,5500
V4D,10000
N3V,6025
J2A,23200
G2J,19800
E7B,18700
B1M,8100
H2N,7700
F0K,1100
V0S,5500
B1B,10500
G0P,2700
R4L,8800
H3A,40600
E7J,9700
G7Z,2800
E8P,21000
K3G,15100
H9K,78700
E5M,7500
N5S,5000
G3Z,9500
P2G,2500
E6A,21200
M5H,6200
G9T,10500
E7C,12400
T0W,11000
E9H,1600
L1Y,29900
E9B,39900
H3V,15600
J9L,18500
G6R,13800
E5G,11000
N7H,5100
G7Y,11000
G1W,12200
G6J,3300
Y2A,17800
K3V,10500
M1A,5500
X0C,5500
A0H,5500
E8J,2340
M7A,30500
J4E,105000
R5L,5700
J4P,2800
L5S,31500
C9A,3900
J5V,26300
V4H,5100
J9Z,9000
K6T,10000
S7A,35500
L2X,2800
E8A,13300
E5V,4400
